,Value,AvgPred,column
14,0.9333333333333333,0.03583120182156563,Realized_Sales_Gross_Profit_Growth_Rate
0,0.0,0.0,Operating_Profit_Growth_Rate
1,0.06666666666666667,0.0,Operating_Profit_Growth_Rate
2,0.13333333333333333,0.0,Operating_Profit_Growth_Rate
3,0.2,0.0,Operating_Profit_Growth_Rate
4,0.26666666666666666,0.0,Operating_Profit_Growth_Rate
5,0.3333333333333333,0.0,Operating_Profit_Growth_Rate
6,0.4,0.0,Operating_Profit_Growth_Rate
7,0.4666666666666667,0.0,Operating_Profit_Growth_Rate
8,0.5333333333333333,8.328392198109213e-08,Operating_Profit_Growth_Rate
9,0.6,0.00025548069970682263,Operating_Profit_Growth_Rate
10,0.6666666666666666,0.0006818379042670131,Operating_Profit_Growth_Rate
11,0.7333333333333333,0.002790560247376561,Operating_Profit_Growth_Rate
12,0.8,0.022026820108294487,Operating_Profit_Growth_Rate
13,0.8666666666666667,0.03911137580871582,Operating_Profit_Growth_Rate
14,0.9333333333333333,0.0017191345104947686,Operating_Profit_Growth_Rate
0,0.0,0.0009249316644854844,After-tax_Net_Profit_Growth_Rate
1,0.06666666666666667,0.0014904483687132597,After-tax_Net_Profit_Growth_Rate
2,0.13333333333333333,0.0022550611756742,After-tax_Net_Profit_Growth_Rate
3,0.2,0.003280412871390581,After-tax_Net_Profit_Growth_Rate
4,0.26666666666666666,0.0040358868427574635,After-tax_Net_Profit_Growth_Rate
5,0.3333333333333333,0.0067137014120817184,After-tax_Net_Profit_Growth_Rate
6,0.4,0.009163934737443924,After-tax_Net_Profit_Growth_Rate
7,0.4666666666666667,0.015831291675567627,After-tax_Net_Profit_Growth_Rate
8,0.5333333333333333,0.02679196558892727,After-tax_Net_Profit_Growth_Rate
9,0.6,0.03824477642774582,After-tax_Net_Profit_Growth_Rate
10,0.6666666666666666,0.0468331053853035,After-tax_Net_Profit_Growth_Rate
11,0.7333333333333333,0.027639610692858696,After-tax_Net_Profit_Growth_Rate
12,0.8,0.0030348810832947493,After-tax_Net_Profit_Growth_Rate
13,0.8666666666666667,0.001235597301274538,After-tax_Net_Profit_Growth_Rate
14,0.9333333333333333,0.000741893018130213,After-tax_Net_Profit_Growth_Rate
